sample_id,data_json,metadata_json,mxl_file,pdf_file,title,creator,source_format,key_signatures,time_signatures,tempo,resolution,parts_count,track_cnt
QmbYY2iY6HhTxVhQ8AoLEwvtVMAhUntTg8bQvPK3ue9D56,data/1/55/QmbYY2iY6HhTxVhQ8AoLEwvtVMAhUntTg8bQvPK3ue9D56.json,,mxl/1/55/QmbYY2iY6HhTxVhQ8AoLEwvtVMAhUntTg8bQvPK3ue9D56.mxl,pdf/1/55/QmbYY2iY6HhTxVhQ8AoLEwvtVMAhUntTg8bQvPK3ue9D56.pdf,Lady L. Ramsay's Reel,Nathaniel Gow,musescore,Bb major; Bb major,2/2; 2/2,120.0 BPM,480,0,1
QmVLGxAeVmmNjaxvKZh8CsJfDc2AkFRbdz1KRGfrPaErnR,data/13/30/QmVLGxAeVmmNjaxvKZh8CsJfDc2AkFRbdz1KRGfrPaErnR.json,,mxl/13/30/QmVLGxAeVmmNjaxvKZh8CsJfDc2AkFRbdz1KRGfrPaErnR.mxl,pdf/13/30/QmVLGxAeVmmNjaxvKZh8CsJfDc2AkFRbdz1KRGfrPaErnR.pdf,Mountain Roads,,musescore,D major,2/2,120.0 BPM,480,0,1
QmNejMqv8f4XqSaioBYNM6tkVLKgpExLtkxpPvCrK4kvBi,data/6/17/QmNejMqv8f4XqSaioBYNM6tkVLKgpExLtkxpPvCrK4kvBi.json,,mxl/6/17/QmNejMqv8f4XqSaioBYNM6tkVLKgpExLtkxpPvCrK4kvBi.mxl,pdf/6/17/QmNejMqv8f4XqSaioBYNM6tkVLKgpExLtkxpPvCrK4kvBi.pdf,La non ailleurs,Jacob Clemens non papa,musescore,F major,2/2,120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM,480,0,5
QmemPkrgjLd2R5Pb8Yzb8tchZkHRnv94w9F5gJf8F2cf8F,data/4/31/QmemPkrgjLd2R5Pb8Yzb8tchZkHRnv94w9F5gJf8F2cf8F.json,,mxl/4/31/QmemPkrgjLd2R5Pb8Yzb8tchZkHRnv94w9F5gJf8F2cf8F.mxl,pdf/4/31/QmemPkrgjLd2R5Pb8Yzb8tchZkHRnv94w9F5gJf8F2cf8F.pdf,Title,Composer,musescore,None None; None None,6/8; 6/8,126.0 BPM; 126.0 BPM,480,0,1
QmQLCziLKwRHvXsCe2VhjF9AfHxF1j2JB3eKSqsNbqVThn,data/8/30/QmQLCziLKwRHvXsCe2VhjF9AfHxF1j2JB3eKSqsNbqVThn.json,,mxl/8/30/QmQLCziLKwRHvXsCe2VhjF9AfHxF1j2JB3eKSqsNbqVThn.mxl,pdf/8/30/QmQLCziLKwRHvXsCe2VhjF9AfHxF1j2JB3eKSqsNbqVThn.pdf,RVW2/1/205 [Untitled Tune],,musescore,,6/8,120.0 BPM,480,0,1
QmTgugY8fHHzaWcmuiz3TrKiH8FdwiC439L8XnaHGnYgUw,data/11/21/QmTgugY8fHHzaWcmuiz3TrKiH8FdwiC439L8XnaHGnYgUw.json,,mxl/11/21/QmTgugY8fHHzaWcmuiz3TrKiH8FdwiC439L8XnaHGnYgUw.mxl,pdf/11/21/QmTgugY8fHHzaWcmuiz3TrKiH8FdwiC439L8XnaHGnYgUw.pdf,Sucky Bids Me,,musescore,G major; G major,4/4; 4/4,120.0 BPM,480,0,1
QmVxMXiAb2yD5G52wA2X5cQDGWJmhCJ1PoffmTafXCkaLU,data/13/52/QmVxMXiAb2yD5G52wA2X5cQDGWJmhCJ1PoffmTafXCkaLU.json,,mxl/13/52/QmVxMXiAb2yD5G52wA2X5cQDGWJmhCJ1PoffmTafXCkaLU.mxl,pdf/13/52/QmVxMXiAb2yD5G52wA2X5cQDGWJmhCJ1PoffmTafXCkaLU.pdf,Minuetto,Nicolò Clementi,musescore,,4/4; 4/4; 4/4,144.0 BPM; 144.0 BPM; 144.0 BPM,480,0,1
QmPAT9BpjUJKVSTKrV7qdgfQwA7tvvoMWGjQHoFK4wfSW1,data/7/10/QmPAT9BpjUJKVSTKrV7qdgfQwA7tvvoMWGjQHoFK4wfSW1.json,,mxl/7/10/QmPAT9BpjUJKVSTKrV7qdgfQwA7tvvoMWGjQHoFK4wfSW1.mxl,pdf/7/10/QmPAT9BpjUJKVSTKrV7qdgfQwA7tvvoMWGjQHoFK4wfSW1.pdf,Chi vol veder la dea,Giovanni Francesco Capuano,musescore,F major; F major,4/4; 2/4; 4/4; 2/4; 3/4; 4/4; 3/4; 4/4,96.0 BPM; 96.0 BPM; 96.0 BPM; 96.0 BPM; 96.0 BPM; 96.0 BPM,480,0,3
QmWwaRwgx8nLoyVJdUYw3ofL1bsTQ5qUo4HWL1ZqN35bvz,data/14/50/QmWwaRwgx8nLoyVJdUYw3ofL1bsTQ5qUo4HWL1ZqN35bvz.json,,mxl/14/50/QmWwaRwgx8nLoyVJdUYw3ofL1bsTQ5qUo4HWL1ZqN35bvz.mxl,pdf/14/50/QmWwaRwgx8nLoyVJdUYw3ofL1bsTQ5qUo4HWL1ZqN35bvz.pdf,MacMillan's March,,musescore,D minor; C major; C major,4/4,120.0 BPM,480,0,1
QmTiauPj9s3TP1CfPF5v6FAKvxuEfaG61C4cKfhraWA5fJ,data/11/25/QmTiauPj9s3TP1CfPF5v6FAKvxuEfaG61C4cKfhraWA5fJ.json,,mxl/11/25/QmTiauPj9s3TP1CfPF5v6FAKvxuEfaG61C4cKfhraWA5fJ.mxl,pdf/11/25/QmTiauPj9s3TP1CfPF5v6FAKvxuEfaG61C4cKfhraWA5fJ.pdf,"Polska fr\aan Lappfj\""ard",,musescore,D minor; D minor; D minor,3/4; 3/4; 3/4,120.0 BPM,480,0,1
Qmaip7wdoUiKZjCqyPaiRuc5X16VyLtXXBzaypPpxPP85P,data/0/25/Qmaip7wdoUiKZjCqyPaiRuc5X16VyLtXXBzaypPpxPP85P.json,,mxl/0/25/Qmaip7wdoUiKZjCqyPaiRuc5X16VyLtXXBzaypPpxPP85P.mxl,pdf/0/25/Qmaip7wdoUiKZjCqyPaiRuc5X16VyLtXXBzaypPpxPP85P.pdf,Ymdaith Gyflym Cyfeiliog,,musescore,D major; D major; D major,2/2; 2/2; 2/2,60.0 BPM; 60.0 BPM; 60.0 BPM,480,0,1
QmTAS5T6kW7k5n2oQ6nki6PdWcWFpB5SfFqDEgUa53HSA4,data/11/10/QmTAS5T6kW7k5n2oQ6nki6PdWcWFpB5SfFqDEgUa53HSA4.json,,mxl/11/10/QmTAS5T6kW7k5n2oQ6nki6PdWcWFpB5SfFqDEgUa53HSA4.mxl,pdf/11/10/QmTAS5T6kW7k5n2oQ6nki6PdWcWFpB5SfFqDEgUa53HSA4.pdf,Vero's,,musescore,Eb major; Eb major,4/4; 4/4,120.0 BPM,480,0,1
Qmb88aeR7Z6c6RdrERuWYDCyoTQ6sXUvcTZ8teoBSCHsRd,data/1/7/Qmb88aeR7Z6c6RdrERuWYDCyoTQ6sXUvcTZ8teoBSCHsRd.json,,mxl/1/7/Qmb88aeR7Z6c6RdrERuWYDCyoTQ6sXUvcTZ8teoBSCHsRd.mxl,pdf/1/7/Qmb88aeR7Z6c6RdrERuWYDCyoTQ6sXUvcTZ8teoBSCHsRd.pdf,The Tattoo,,musescore,None None; None None; A minor,4/4; 4/4,120.0 BPM,480,0,1
QmUXPdVDbro2bpormfsRNfLhRKGvu9g79wcLz9Fm29Srw7,data/12/53/QmUXPdVDbro2bpormfsRNfLhRKGvu9g79wcLz9Fm29Srw7.json,,mxl/12/53/QmUXPdVDbro2bpormfsRNfLhRKGvu9g79wcLz9Fm29Srw7.mxl,pdf/12/53/QmUXPdVDbro2bpormfsRNfLhRKGvu9g79wcLz9Fm29Srw7.pdf,,,musescore,None None,4/4; 6/4; 4/4; 6/4; 4/4,64.9998 BPM; 75.0 BPM; 78.0 BPM,480,0,1
QmWFSw8D5WSrrP66Cuk6uzyxksphMYXLeY95Nm5gPik2Az,data/14/20/QmWFSw8D5WSrrP66Cuk6uzyxksphMYXLeY95Nm5gPik2Az.json,,mxl/14/20/QmWFSw8D5WSrrP66Cuk6uzyxksphMYXLeY95Nm5gPik2Az.mxl,pdf/14/20/QmWFSw8D5WSrrP66Cuk6uzyxksphMYXLeY95Nm5gPik2Az.pdf,,,musescore,,1/8,112.0002 BPM,480,0,1
QmNTFvE2QQ5fqKbQKe2Zv6ZLXWXEZPnybHEUrVemRm3MRj,data/6/45/QmNTFvE2QQ5fqKbQKe2Zv6ZLXWXEZPnybHEUrVemRm3MRj.json,,mxl/6/45/QmNTFvE2QQ5fqKbQKe2Zv6ZLXWXEZPnybHEUrVemRm3MRj.mxl,pdf/6/45/QmNTFvE2QQ5fqKbQKe2Zv6ZLXWXEZPnybHEUrVemRm3MRj.pdf,"The Tongs By The Fire""   (jig)   0962",after Chief  F. O'Neill,musescore,G major; G major,4/4; 6/8; 4/4; 6/8,120.0 BPM,480,0,1
QmSCSAMjwzVHbPn9tmviwpHw4L5QDqrNrDyjbybR9xiQKo,data/10/14/QmSCSAMjwzVHbPn9tmviwpHw4L5QDqrNrDyjbybR9xiQKo.json,,mxl/10/14/QmSCSAMjwzVHbPn9tmviwpHw4L5QDqrNrDyjbybR9xiQKo.mxl,pdf/10/14/QmSCSAMjwzVHbPn9tmviwpHw4L5QDqrNrDyjbybR9xiQKo.pdf,Jack Coughlan's Fancy,,musescore,G major; G major,4/4; 4/4,120.0 BPM,480,0,1
QmeGdzceBFUQbb4JNp9gq1qXKJfuZ6iTMRu75SqYRLxPRJ,data/4/22/QmeGdzceBFUQbb4JNp9gq1qXKJfuZ6iTMRu75SqYRLxPRJ.json,,mxl/4/22/QmeGdzceBFUQbb4JNp9gq1qXKJfuZ6iTMRu75SqYRLxPRJ.mxl,pdf/4/22/QmeGdzceBFUQbb4JNp9gq1qXKJfuZ6iTMRu75SqYRLxPRJ.pdf,Garey Cottage,,musescore,F major; F major,4/4; 4/4,64.0002 BPM; 64.0002 BPM,480,0,1
QmTMF29wPTrS3UidTmvqHRhEmhuLMmEuC9DgfJrVPjsHco,data/11/32/QmTMF29wPTrS3UidTmvqHRhEmhuLMmEuC9DgfJrVPjsHco.json,,mxl/11/32/QmTMF29wPTrS3UidTmvqHRhEmhuLMmEuC9DgfJrVPjsHco.mxl,pdf/11/32/QmTMF29wPTrS3UidTmvqHRhEmhuLMmEuC9DgfJrVPjsHco.pdf,,,musescore,E major,4/4; 4/4,120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM,480,0,4
QmZ7SBPXAPQJhT6zxrPLuErtgAjCrQzPe4mrVEUScrfFHs,data/17/6/QmZ7SBPXAPQJhT6zxrPLuErtgAjCrQzPe4mrVEUScrfFHs.json,,mxl/17/6/QmZ7SBPXAPQJhT6zxrPLuErtgAjCrQzPe4mrVEUScrfFHs.mxl,pdf/17/6/QmZ7SBPXAPQJhT6zxrPLuErtgAjCrQzPe4mrVEUScrfFHs.pdf,The Merry Blacksmith,,musescore,D major,4/4,120.0 BPM,480,0,1
QmYmT4jgdKZcdD7drKyxUXW26tcXw2M1FJa56E234eBLyi,data/16/31/QmYmT4jgdKZcdD7drKyxUXW26tcXw2M1FJa56E234eBLyi.json,,mxl/16/31/QmYmT4jgdKZcdD7drKyxUXW26tcXw2M1FJa56E234eBLyi.mxl,pdf/16/31/QmYmT4jgdKZcdD7drKyxUXW26tcXw2M1FJa56E234eBLyi.pdf,Vienna,,musescore,G minor; G minor,2/2; 2/2,120.0 BPM,480,0,1
QmWcocB2parFn64J6MPTtgJYAcUjaqCHSxkRUPaKjzweJs,data/14/13/QmWcocB2parFn64J6MPTtgJYAcUjaqCHSxkRUPaKjzweJs.json,,mxl/14/13/QmWcocB2parFn64J6MPTtgJYAcUjaqCHSxkRUPaKjzweJs.mxl,pdf/14/13/QmWcocB2parFn64J6MPTtgJYAcUjaqCHSxkRUPaKjzweJs.pdf,J.O. Forbes; Esq. of Corse;,Peter Milne,musescore,E major,4/4,120.0 BPM,480,0,1
QmcBfPJeMuj4UBUYyCv6Sr8tw6vYkbQeu4PtV3he1SzHox,data/2/12/QmcBfPJeMuj4UBUYyCv6Sr8tw6vYkbQeu4PtV3he1SzHox.json,,mxl/2/12/QmcBfPJeMuj4UBUYyCv6Sr8tw6vYkbQeu4PtV3he1SzHox.mxl,pdf/2/12/QmcBfPJeMuj4UBUYyCv6Sr8tw6vYkbQeu4PtV3he1SzHox.pdf,Aunt May's Canadian,,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmTBJWe76tntRryibYit4mMqz3p4XrnCvjUq6PmEzcBqQn,data/11/12/QmTBJWe76tntRryibYit4mMqz3p4XrnCvjUq6PmEzcBqQn.json,,mxl/11/12/QmTBJWe76tntRryibYit4mMqz3p4XrnCvjUq6PmEzcBqQn.mxl,pdf/11/12/QmTBJWe76tntRryibYit4mMqz3p4XrnCvjUq6PmEzcBqQn.pdf,Movie Mix,arr. Radek Doležal; John Williams; Ramin Djawadi; Howard Shore; Hans Zimmer,musescore,None None; None None; None None; None None; None None; None None; None None; None None,4/4; 6/8; 9/8; 3/4; 3/4; 4/4; 3/4; 4/4; 3/4,130.0002 BPM; 55.99998 BPM; 103.99980000000001 BPM; 79.9998 BPM; 79.9998 BPM; 150.0 BPM; 79.9998 BPM; 100.0002 BPM; 120.0 BPM,480,0,9
QmZ77UC45TnXuxXzy865ALsqMjoiK5vJL9rDEroAJFhuTx,data/17/6/QmZ77UC45TnXuxXzy865ALsqMjoiK5vJL9rDEroAJFhuTx.json,,mxl/17/6/QmZ77UC45TnXuxXzy865ALsqMjoiK5vJL9rDEroAJFhuTx.mxl,pdf/17/6/QmZ77UC45TnXuxXzy865ALsqMjoiK5vJL9rDEroAJFhuTx.pdf,,,musescore,None None,2/2,144.0 BPM,480,0,4
QmTreA8HkGneRU2b2sRvt4h3qgZSgiwtFZY8MQs32jRM5r,data/11/40/QmTreA8HkGneRU2b2sRvt4h3qgZSgiwtFZY8MQs32jRM5r.json,,mxl/11/40/QmTreA8HkGneRU2b2sRvt4h3qgZSgiwtFZY8MQs32jRM5r.mxl,pdf/11/40/QmTreA8HkGneRU2b2sRvt4h3qgZSgiwtFZY8MQs32jRM5r.pdf,Miss Sarah Drummond Of Perth,,musescore,None None,4/4,120.0 BPM,480,0,1
QmXeXvAjqmhsZJCwcViRjQqpFJmrTBTdHz3kwYYz12wphg,data/15/17/QmXeXvAjqmhsZJCwcViRjQqpFJmrTBTdHz3kwYYz12wphg.json,,mxl/15/17/QmXeXvAjqmhsZJCwcViRjQqpFJmrTBTdHz3kwYYz12wphg.mxl,pdf/15/17/QmXeXvAjqmhsZJCwcViRjQqpFJmrTBTdHz3kwYYz12wphg.pdf,Greensleeves and pudding pies,anon.,musescore,G minor; G minor; G minor,6/4; 6/4; 6/4,120.0 BPM,480,0,1
QmWyFckvyoMiNLFawUiRMTeH2USzFHijjt8TdEWbTRDQ7N,data/14/54/QmWyFckvyoMiNLFawUiRMTeH2USzFHijjt8TdEWbTRDQ7N.json,,mxl/14/54/QmWyFckvyoMiNLFawUiRMTeH2USzFHijjt8TdEWbTRDQ7N.mxl,pdf/14/54/QmWyFckvyoMiNLFawUiRMTeH2USzFHijjt8TdEWbTRDQ7N.pdf,Holy; Holy; Holy,John Bacchus Dykes; 1861,musescore,D major,4/4,112.9998 BPM,480,0,2
Qmco81XB3ohpNfmMZg216AQheWWA9AXudzpAy6RjkJii43,data/2/35/Qmco81XB3ohpNfmMZg216AQheWWA9AXudzpAy6RjkJii43.json,,mxl/2/35/Qmco81XB3ohpNfmMZg216AQheWWA9AXudzpAy6RjkJii43.mxl,pdf/2/35/Qmco81XB3ohpNfmMZg216AQheWWA9AXudzpAy6RjkJii43.pdf,Rifal Jockey - A Hornpipe (Incomplete). JBut.122; The,,musescore,G major,2/4,70.0002 BPM,480,0,1
QmUGnNsUnp48e4WpZ51DPRrEuUmfhzyFwK6D8V4xxUrDzv,data/12/22/QmUGnNsUnp48e4WpZ51DPRrEuUmfhzyFwK6D8V4xxUrDzv.json,,mxl/12/22/QmUGnNsUnp48e4WpZ51DPRrEuUmfhzyFwK6D8V4xxUrDzv.mxl,pdf/12/22/QmUGnNsUnp48e4WpZ51DPRrEuUmfhzyFwK6D8V4xxUrDzv.pdf,The Green Pigeon,,musescore,D major,4/4,120.0 BPM,480,0,1
QmY6PsZgs6KNCR8Wf95KKL5ThVf8bZ7MNvp2tpQfEweHQP,data/16/5/QmY6PsZgs6KNCR8Wf95KKL5ThVf8bZ7MNvp2tpQfEweHQP.json,,mxl/16/5/QmY6PsZgs6KNCR8Wf95KKL5ThVf8bZ7MNvp2tpQfEweHQP.mxl,pdf/16/5/QmY6PsZgs6KNCR8Wf95KKL5ThVf8bZ7MNvp2tpQfEweHQP.pdf,Dutchess of Manchester; The,,musescore,E major; E major,4/4; 4/4,120.0 BPM; 120.0 BPM,480,0,1
QmcxNN9yEzxEUTs52fm9kSXf7t6dr3v1MAJZhyt69BPN9g,data/2/52/QmcxNN9yEzxEUTs52fm9kSXf7t6dr3v1MAJZhyt69BPN9g.json,,mxl/2/52/QmcxNN9yEzxEUTs52fm9kSXf7t6dr3v1MAJZhyt69BPN9g.mxl,pdf/2/52/QmcxNN9yEzxEUTs52fm9kSXf7t6dr3v1MAJZhyt69BPN9g.pdf,The Old Red Petticoat,,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmPD3KvpgmtNE6hRec1Sy2NAdjVS12o4mNqwvJAqNeCYNb,data/7/16/QmPD3KvpgmtNE6hRec1Sy2NAdjVS12o4mNqwvJAqNeCYNb.json,,mxl/7/16/QmPD3KvpgmtNE6hRec1Sy2NAdjVS12o4mNqwvJAqNeCYNb.mxl,pdf/7/16/QmPD3KvpgmtNE6hRec1Sy2NAdjVS12o4mNqwvJAqNeCYNb.pdf,"Brudvals fr\aan J\""amtland",,musescore,D minor; D minor,3/4; 3/4,120.0 BPM,480,0,1
QmVu1PxPnSEUZs7qgRfkXxKKwe19b3WaFqNuDLEShA8Xae,data/13/46/QmVu1PxPnSEUZs7qgRfkXxKKwe19b3WaFqNuDLEShA8Xae.json,,mxl/13/46/QmVu1PxPnSEUZs7qgRfkXxKKwe19b3WaFqNuDLEShA8Xae.mxl,pdf/13/46/QmVu1PxPnSEUZs7qgRfkXxKKwe19b3WaFqNuDLEShA8Xae.pdf,Highland Reel;Two. JMT109,,musescore,,6/8,120.0 BPM,480,0,1
QmNnppJCDJRpKxQSAgKedYH2BtdoPVR9LJQzgVSsbu729t,data/6/33/QmNnppJCDJRpKxQSAgKedYH2BtdoPVR9LJQzgVSsbu729t.json,,mxl/6/33/QmNnppJCDJRpKxQSAgKedYH2BtdoPVR9LJQzgVSsbu729t.mxl,pdf/6/33/QmNnppJCDJRpKxQSAgKedYH2BtdoPVR9LJQzgVSsbu729t.pdf,Hornpipe,,musescore,G major; G major,2/2; 2/2,120.0 BPM,480,0,1
QmRan7Q5btjEjZcXniJz9LULm5BLK9ykUGqHPwTkt3Tihc,data/9/9/QmRan7Q5btjEjZcXniJz9LULm5BLK9ykUGqHPwTkt3Tihc.json,,mxl/9/9/QmRan7Q5btjEjZcXniJz9LULm5BLK9ykUGqHPwTkt3Tihc.mxl,pdf/9/9/QmRan7Q5btjEjZcXniJz9LULm5BLK9ykUGqHPwTkt3Tihc.pdf,Marche St-Hilaire,,musescore,G major; G major,2/2; 6/4; 2/2; 6/4; 2/2; 6/4; 2/2; 6/4; 2/2; 6/4; 2/2; 6/4; 2/2; 6/4,120.0 BPM,480,0,1
QmXhzXG8QhdBx39KBiT5u8vRj4gq1ofpfEeeuMeVyJ8x7c,data/15/23/QmXhzXG8QhdBx39KBiT5u8vRj4gq1ofpfEeeuMeVyJ8x7c.json,,mxl/15/23/QmXhzXG8QhdBx39KBiT5u8vRj4gq1ofpfEeeuMeVyJ8x7c.mxl,pdf/15/23/QmXhzXG8QhdBx39KBiT5u8vRj4gq1ofpfEeeuMeVyJ8x7c.pdf,Drowsy Maggie,,musescore,None None,4/4,120.0 BPM,480,0,1
Qmc49L5Gu2isy7vzyzSCAYveUYrXc1QrHa7tbG6dbGvMH7,data/2/3/Qmc49L5Gu2isy7vzyzSCAYveUYrXc1QrHa7tbG6dbGvMH7.json,,mxl/2/3/Qmc49L5Gu2isy7vzyzSCAYveUYrXc1QrHa7tbG6dbGvMH7.mxl,pdf/2/3/Qmc49L5Gu2isy7vzyzSCAYveUYrXc1QrHa7tbG6dbGvMH7.pdf,I Intend to Take His Horses,Teton Sioux band 1911-1914,musescore,D major,3/4; 2/4; 3/4; 2/4; 3/4; 2/4; 5/8; 3/4,58.000020000000006 BPM,480,0,1
Qmcczw5pbcffhhbSia5JiQinejW9ubS9h573yfhRNLj21e,data/2/13/Qmcczw5pbcffhhbSia5JiQinejW9ubS9h573yfhRNLj21e.json,,mxl/2/13/Qmcczw5pbcffhhbSia5JiQinejW9ubS9h573yfhRNLj21e.mxl,pdf/2/13/Qmcczw5pbcffhhbSia5JiQinejW9ubS9h573yfhRNLj21e.pdf,I'll Never the Laddie. VWMLa.034,,musescore,D major; D major,2/2; 2/2,180.0 BPM; 180.0 BPM,480,0,1
QmfBXQ4NvV8zihfR7RYGXxGW2SMzWeeQbdfH5ZjehTQzdp,data/5/12/QmfBXQ4NvV8zihfR7RYGXxGW2SMzWeeQbdfH5ZjehTQzdp.json,,mxl/5/12/QmfBXQ4NvV8zihfR7RYGXxGW2SMzWeeQbdfH5ZjehTQzdp.mxl,pdf/5/12/QmfBXQ4NvV8zihfR7RYGXxGW2SMzWeeQbdfH5ZjehTQzdp.pdf,,,musescore,None None,12/8; 9/8,120.0 BPM; 127.9998 BPM,480,0,1
Qmcy7eCWemYj5SeCXU3PjBDjvTfiV93AzYgx79UtYsAuvb,data/2/54/Qmcy7eCWemYj5SeCXU3PjBDjvTfiV93AzYgx79UtYsAuvb.json,,mxl/2/54/Qmcy7eCWemYj5SeCXU3PjBDjvTfiV93AzYgx79UtYsAuvb.mxl,pdf/2/54/Qmcy7eCWemYj5SeCXU3PjBDjvTfiV93AzYgx79UtYsAuvb.pdf,,,musescore,None None,4/4; 2/4; 4/4,184.00019999999998 BPM; 150.0 BPM; 120.0 BPM; 100.0002 BPM,480,0,6
QmVYCPDzSUDchdHWUppmBnmCFifAacKEsthsrWcC8VGqfn,data/13/55/QmVYCPDzSUDchdHWUppmBnmCFifAacKEsthsrWcC8VGqfn.json,,mxl/13/55/QmVYCPDzSUDchdHWUppmBnmCFifAacKEsthsrWcC8VGqfn.mxl,pdf/13/55/QmVYCPDzSUDchdHWUppmBnmCFifAacKEsthsrWcC8VGqfn.pdf,Quadrill from Watson's Book. CJF.084,,musescore,A major; D major,6/8,180.0 BPM,480,0,1
QmSghHAt2JaHGRqoNDW6wTe31EmqQFFtRWoTRurKC3c9kL,data/10/21/QmSghHAt2JaHGRqoNDW6wTe31EmqQFFtRWoTRurKC3c9kL.json,,mxl/10/21/QmSghHAt2JaHGRqoNDW6wTe31EmqQFFtRWoTRurKC3c9kL.mxl,pdf/10/21/QmSghHAt2JaHGRqoNDW6wTe31EmqQFFtRWoTRurKC3c9kL.pdf,,,musescore,None None,6/8; 6/4; 7/4; 6/4,100.0002 BPM; 168.0 BPM,480,0,1
QmQbyEZAJwKd9Tv3wK3h2gjypfZFDSFL2ooSX4dpgbWXu4,data/8/11/QmQbyEZAJwKd9Tv3wK3h2gjypfZFDSFL2ooSX4dpgbWXu4.json,,mxl/8/11/QmQbyEZAJwKd9Tv3wK3h2gjypfZFDSFL2ooSX4dpgbWXu4.mxl,pdf/8/11/QmQbyEZAJwKd9Tv3wK3h2gjypfZFDSFL2ooSX4dpgbWXu4.pdf,Confessing Love Through The Wind,Sai,musescore,,4/4,105.0 BPM,480,0,1
QmP5Uwzvh7u6D1PEBGzrkRzpwX6c53AhWRBA5ptHrncU6Y,data/7/4/QmP5Uwzvh7u6D1PEBGzrkRzpwX6c53AhWRBA5ptHrncU6Y.json,,mxl/7/4/QmP5Uwzvh7u6D1PEBGzrkRzpwX6c53AhWRBA5ptHrncU6Y.mxl,pdf/7/4/QmP5Uwzvh7u6D1PEBGzrkRzpwX6c53AhWRBA5ptHrncU6Y.pdf,Waiting for the King,Edmund Simon Lorenz,musescore,D major,4/4,93.0 BPM,480,0,2
QmaJqYk2DV4o2xbyVnkCoLfuHp3E6xLmzgd3JirpAEcD5k,data/0/27/QmaJqYk2DV4o2xbyVnkCoLfuHp3E6xLmzgd3JirpAEcD5k.json,,mxl/0/27/QmaJqYk2DV4o2xbyVnkCoLfuHp3E6xLmzgd3JirpAEcD5k.mxl,pdf/0/27/QmaJqYk2DV4o2xbyVnkCoLfuHp3E6xLmzgd3JirpAEcD5k.pdf,Jimmy Linn's,,musescore,None None,4/4,120.0 BPM,480,0,1
QmemWEBEyQRp9feo8sXtjyQCjVVdzmzLm7GDH5ApxMUzVb,data/4/31/QmemWEBEyQRp9feo8sXtjyQCjVVdzmzLm7GDH5ApxMUzVb.json,,mxl/4/31/QmemWEBEyQRp9feo8sXtjyQCjVVdzmzLm7GDH5ApxMUzVb.mxl,pdf/4/31/QmemWEBEyQRp9feo8sXtjyQCjVVdzmzLm7GDH5ApxMUzVb.pdf,Silverton Polka,Trad. ed. Barry Callaghan,musescore,G major; G major,2/4; 2/4,120.0 BPM,480,0,1
QmPZqA4JNeFvyUvmZHfnXaFYYVaFfjWgqTwbqSFm5bGG17,data/7/57/QmPZqA4JNeFvyUvmZHfnXaFYYVaFfjWgqTwbqSFm5bGG17.json,,mxl/7/57/QmPZqA4JNeFvyUvmZHfnXaFYYVaFfjWgqTwbqSFm5bGG17.mxl,pdf/7/57/QmPZqA4JNeFvyUvmZHfnXaFYYVaFfjWgqTwbqSFm5bGG17.pdf,civitasolis,,musescore,None None,4/4,60.0 BPM; 60.49979999999999 BPM; 61.0002 BPM; 61.49999999999999 BPM; 61.99980000000001 BPM; 63.0 BPM; 61.0002 BPM; 58.99998 BPM; 57.0 BPM; 55.00002 BPM; 52.00002 BPM; 49.99998 BPM; 48.0 BPM; 46.00002 BPM; 60.0 BPM; 57.0 BPM; 58.000020000000006 BPM; 58.99998 BPM; 58.99998 BPM; 60.0 BPM; 55.00002 BPM; 55.99998 BPM; 57.0 BPM; 58.000020000000006 BPM; 60.0 BPM; 61.0002 BPM; 61.99980000000001 BPM; 63.0 BPM; 64.0002 BPM; 64.9998 BPM; 64.9998 BPM; 64.9998 BPM; 58.99998 BPM; 58.000020000000006 BPM; 55.99,480,0,6
Qmc95njXN8bWRZLf15NDgKCDgpvuco8T8NRwwtzLP2sKwi,data/2/8/Qmc95njXN8bWRZLf15NDgKCDgpvuco8T8NRwwtzLP2sKwi.json,,mxl/2/8/Qmc95njXN8bWRZLf15NDgKCDgpvuco8T8NRwwtzLP2sKwi.mxl,pdf/2/8/Qmc95njXN8bWRZLf15NDgKCDgpvuco8T8NRwwtzLP2sKwi.pdf,Duble Drag. JBut.627; A,,musescore,D major; D major,6/8; 6/8,165.0 BPM; 165.0 BPM,480,0,1
QmWcF1aeHRfnVdA2NZMCVcxAxSE7cSXQB2Fc4kSZt8tB3n,data/14/13/QmWcF1aeHRfnVdA2NZMCVcxAxSE7cSXQB2Fc4kSZt8tB3n.json,,mxl/14/13/QmWcF1aeHRfnVdA2NZMCVcxAxSE7cSXQB2Fc4kSZt8tB3n.mxl,pdf/14/13/QmWcF1aeHRfnVdA2NZMCVcxAxSE7cSXQB2Fc4kSZt8tB3n.pdf,Cotillion. HSJJ.025,,musescore,G major; G major,2/4; 2/4,90.0 BPM; 90.0 BPM,480,0,1
